,x,y,z,roll,pitch,yaw
2149,214.899281263351,87.7253952026367,-24.4468441009521,0,0,0
2150,214.974974393845,87.6379623413086,-24.6296825408936,0,0,0
2151,215.100153446197,87.4804153442383,-24.9477405548096,0,0,0
2152,215.187027931213,87.3861770629883,-25.1275501251221,0,0,0
2153,215.30096745491,87.2167739868164,-25.4402008056641,0,0,0
2154,215.400214195251,87.1158828735352,-25.6168212890625,0,0,0
2155,215.48722743988,87.0383377075195,-25.7483882904053,0,0,0
2156,215.600234508514,86.853874206543,-26.0537624359131,0,0,0
2157,215.699179172516,86.7445297241211,-26.226110458374,0,0,0
2158,215.778993844986,86.6327133178711,-26.3971996307373,0,0,0
2159,215.900097846985,86.4327621459961,-26.6943626403809,0,0,0
2160,216.000952959061,86.3147201538086,-26.8619117736816,0,0,0
2161,216.087087631226,86.1942977905273,-27.028133392334,0,0,0
2162,216.205516338348,85.9486923217773,-27.3578910827637,0,0,0
2163,216.205628633499,85.9486923217773,-27.3578910827637,0,0,0
2164,216.391089677811,85.6936874389649,-27.682186126709,0,0,0
2165,216.46715092659,85.5622177124024,-27.8415946960449,0,0,0
2166,216.600127696991,85.3281936645508,-28.1180896759033,0,0,0
2167,216.687039136887,85.2253112792969,-28.234733581543,0,0,0
2168,216.800530195236,84.9472961425781,-28.543586730957,0,0,0
2169,216.90051817894,84.8045654296875,-28.6951446533203,0,0,0
2170,216.991010427475,84.65966796875,-28.84521484375,0,0,0
2171,217.102046489716,84.4023590087891,-29.1052207946777,0,0,0
2172,217.199996948242,84.2521514892578,-29.2512168884277,0,0,0
2173,217.282921075821,84.1379165649414,-29.3595695495605,0,0,0
2174,217.401000022888,83.8298110961914,-29.6461601257324,0,0,0
2175,217.500876188278,83.6724319458008,-29.7864875793457,0,0,0
2176,217.591063499451,83.5130386352539,-29.9252586364746,0,0,0
2177,217.700411319733,83.2305755615234,-30.1653709411621,0,0,0
2178,217.800016641617,83.1073913574219,-30.2662963867188,0,0,0
2179,217.875194072723,82.9414978027344,-30.3996429443359,0,0,0
2180,218.000189304352,82.647819519043,-30.6302356719971,0,0,0
2181,218.103026390076,82.4772872924805,-30.7593631744385,0,0,0
2182,218.175109863281,82.3048934936523,-30.8868961334228,0,0,0
2183,218.300751447678,81.9999465942383,-31.1073017120361,0,0,0
2184,218.394905090332,81.8231582641602,-31.2306156158447,0,0,0
2185,218.500393629074,81.510627746582,-31.4436111450195,0,0,0
2186,218.600496768951,81.3295974731445,-31.5627059936523,0,0,0
2187,218.683041572571,81.1925201416016,-31.6508255004883,0,0,0
2188,218.800973176956,80.8239898681641,-31.8832931518555,0,0,0
2189,218.90155673027,80.6372222900391,-31.9966278076172,0,0,0
2190,218.999490737915,80.4488067626953,-32.1083679199219,0,0,0
2191,219.079096078873,80.2587432861328,-32.2185211181641,0,0,0
2192,219.199929475784,79.8754425048828,-32.4356842041016,0,0,0
2193,219.300291538239,79.7299880981445,-32.5150260925293,0,0,0
2194,219.395184516907,79.4858474731445,-32.6456985473633,0,0,0
2195,219.506044626236,79.1410598754883,-32.8254356384277,0,0,0
2196,219.600719451904,78.9420852661133,-32.9257774353027,0,0,0
2197,219.691174983978,78.7416458129883,-33.0246391296387,0,0,0
2198,219.800292253494,78.388313293457,-33.1951370239258,0,0,0
2199,219.900966882706,78.1845779418945,-33.2903518676758,0,0,0
2200,220.000041723251,77.9794082641602,-33.3841781616211,0,0,0
2201,220.079030752182,77.772834777832,-33.4766311645508,0,0,0
2202,220.200339794159,77.3568801879883,-33.6588821411133,0,0,0
2203,220.300467014313,77.1471328735352,-33.7477798461914,0,0,0
2204,220.391209602356,76.9360427856445,-33.8353958129883,0,0,0
2205,220.501890659332,76.5642852783203,-33.9865608215332,0,0,0
2206,220.601012945175,76.3502960205078,-34.0710945129395,0,0,0
2207,220.691117286682,76.1349945068359,-34.154468536377,0,0,0
2208,220.801340103149,75.755973815918,-34.2984237670898,0,0,0
2209,220.90040397644,75.5378952026367,-34.3790512084961,0,0,0
2210,221.000527620316,75.3185653686523,-34.4586563110352,0,0,0
2211,221.087146043777,75.0979843139649,-34.5372848510742,0,0,0
2212,221.206361293793,74.6543807983398,-34.6926803588867,0,0,0
2213,221.207390546799,74.6543807983398,-34.6926803588867,0,0,0
2214,221.40135717392,74.2058944702148,-34.8445358276367,0,0,0
2215,221.475227355957,73.9802474975586,-34.9190139770508,0,0,0
2216,221.600576162338,73.5832824707031,-35.0479354858398,0,0,0
2217,221.699447154999,73.3551635742188,-35.1203994750977,0,0,0
2218,221.78297662735,73.1258850097656,-35.1920852661133,0,0,0
2219,221.900647640228,72.6650695800781,-35.3339309692383,0,0,0
2220,222.002700567245,72.4333801269531,-35.4036636352539,0,0,0
2221,222.087020874023,72.2587890625,-35.455436706543,0,0,0
2222,222.251042127609,71.7326126098633,-35.6094512939453,0,0,0
2223,222.251994609833,71.7326126098633,-35.6094512939453,0,0,0
2224,222.400244235992,71.2605056762695,-35.7435150146484,0,0,0
2225,222.482902526855,71.0825958251953,-35.7931022644043,0,0,0
2226,222.601004123688,70.6060943603516,-35.9243583679199,0,0,0
2227,222.700437307358,70.4265823364258,-35.9730186462402,0,0,0
2228,222.783116340637,70.1862258911133,-36.0374870300293,0,0,0
2229,222.900017738342,69.7638397216797,-36.149585723877,0,0,0
2230,223.001652002335,69.4608383178711,-36.2290267944336,0,0,0
