,time,u,v,w,roll,pitch,yaw
1005,100.559612751007,-0.590271890163422,-0.805856943130493,0,0,0,0.0812760889530182
1006,100.560787200928,-0.590193390846252,-0.805723309516907,0,0,0,0.0812679678201675
1007,100.700111150742,-0.580912113189697,-0.812252402305603,0,0,0,0.0812599137425423
1008,100.779313564301,-0.575545310974121,-0.815878450870514,0,0,0,0.0812519267201424
1009,100.900221586227,-0.564817667007446,-0.823159098625183,0,0,0,0.0812440067529678
1010,100.999751329422,-0.559384822845459,-0.826680541038513,0,0,0,0.0812361538410187
1011,101.095362186432,-0.5539311170578,-0.830167055130005,0,0,0,0.0812283679842949
1012,101.254146099091,-0.543028354644775,-0.837164580821991,0,0,0,0.0812206491827965
1013,101.255704402924,-0.542961657047272,-0.837034583091736,0,0,0,0.0812129899859428
1014,101.399322986603,-0.531975388526917,-0.843889057636261,0,0,0,0.0812053978443146
1015,101.483153581619,-0.527794539928436,-0.846341729164124,0,0,0,0.0811978653073311
1016,101.604536056519,-0.51669317483902,-0.852998614311218,0,0,0,0.081190399825573
1017,101.7000207901,-0.511082768440247,-0.856208205223084,0,0,0,0.0811829939484596
1018,101.787079334259,-0.506847620010376,-0.85856020450592,0,0,0,0.0811756551265717
1019,101.899705171585,-0.49559760093689,-0.864943623542786,0,0,0,0.0811683759093285
1020,102.001022815704,-0.489915400743485,-0.868017256259918,0,0,0,0.08116115629673
1021,102.101729869843,-0.484215080738068,-0.871054410934448,0,0,0,0.0811539962887764
1022,102.162929058075,-0.479915320873261,-0.873276948928833,0,0,0,0.0811468958854675
1023,102.30347776413,-0.468485921621323,-0.879309892654419,0,0,0,0.0811398550868034
1024,102.391059160233,-0.464150071144104,-0.88145637512207,0,0,0,0.0811328738927841
1025,102.499506235123,-0.452620953321457,-0.887284100055695,0,0,0,0.0811259523034096
1026,102.598901748657,-0.448250323534012,-0.889354109764099,0,0,0,0.0811190828680992
1027,102.675293207169,-0.442423641681671,-0.892122626304626,0,0,0,0.0811122804880142
1028,102.799827814102,-0.432221055030823,-0.896967768669128,0,0,0,0.0811055302619934
1029,102.898803472519,-0.426349490880966,-0.899632811546326,0,0,0,0.0810988321900368
1030,102.983835697174,-0.42046269774437,-0.902259945869446,0,0,0,0.0810921937227249
1031,103.09965968132,-0.408681809902191,-0.907519817352295,0,0,0,0.0810856148600578
1032,103.204828500748,-0.40274766087532,-0.910033285617828,0,0,0,0.0810790881514549
1033,103.278753757477,-0.398278176784515,-0.911864042282105,0,0,0,0.0810726135969162
1034,103.400001525879,-0.386381447315216,-0.916836023330689,0,0,0,0.0810661986470223
1035,103.499217510223,-0.38039243221283,-0.919206142425537,0,0,0,0.0810598284006119
1036,103.583078622818,-0.375883221626282,-0.920929729938507,0,0,0,0.0810535177588463
1037,103.70027256012,-0.365377247333527,-0.925020396709442,0,0,0,0.0810472592711449
1038,103.800271034241,-0.359339952468872,-0.927255928516388,0,0,0,0.0810410529375076
1039,103.887082338333,-0.353290587663651,-0.929452478885651,0,0,0,0.0810348987579346
1040,104.007186174393,-0.341182082891464,-0.933841705322266,0,0,0,0.0810287892818451
1041,104.106160879135,-0.336609572172165,-0.935377418994904,0,0,0,0.0810227394104004
1042,104.179399967194,-0.330513268709183,-0.937427937984467,0,0,0,0.0810167342424393
1043,104.300501823425,-0.318308889865875,-0.941522598266602,0,0,0,0.0810107812285423
1044,104.399318695068,-0.312175750732422,-0.943455755710602,0,0,0,0.0810048803687096
1045,104.487141370773,-0.307563364505768,-0.944852471351624,0,0,0,0.080999031662941
1046,104.954015254974,-0.272133886814117,-0.955544590950012,0,0,0,0.080993227660656
1047,104.955196380615,-0.2721146941185,-0.9554363489151,0,0,0,0.0809874683618546
1048,104.955299377441,-0.272095680236816,-0.955328941345215,0,0,0,0.0809817612171173
1049,104.956525325775,-0.272076815366745,-0.955222487449646,0,0,0,0.0809760987758637
1050,104.957445383072,-0.272058099508286,-0.955116927623749,0,0,0,0.0809704884886742
1051,105.090852737427,-0.261196911334991,-0.958034515380859,0,0,0,0.0809649229049683
1052,105.163175821304,-0.256522953510284,-0.959187984466553,0,0,0,0.0809594020247459
1053,105.299916744232,-0.244061931967735,-0.96232682466507,0,0,0,0.0809539258480072
1054,105.39587688446,-0.237809985876083,-0.963784575462341,0,0,0,0.080948494374752
1055,105.501331329346,-0.226860150694847,-0.966315507888794,0,0,0,0.0809431150555611
1056,105.601241111755,-0.22058567404747,-0.967663049697876,0,0,0,0.0809377729892731
1057,105.690781593323,-0.214303866028786,-0.968970537185669,0,0,0,0.0809324830770493
1058,105.854835987091,-0.201728790998459,-0.971564590930939,0,0,0,0.0809272304177284
1059,105.856250762939,-0.201718628406525,-0.971465587615967,0,0,0,0.0809220299124718
1060,106.001545667648,-0.189115583896637,-0.973897576332092,0,0,0,0.0809168666601181
1061,106.086185216904,-0.182798996567726,-0.975003957748413,0,0,0,0.080911748111248
1062,106.203927755356,-0.171735942363739,-0.976915299892426,0,0,0,0.0809066668152809
1063,106.299863815308,-0.165402963757515,-0.977910399436951,0,0,0,0.080901637673378
1064,106.386973142624,-0.160648733377457,-0.978606522083283,0,0,0,0.0808966383337975
1065,106.500535964966,-0.149550974369049,-0.980268597602844,0,0,0,0.0808916911482811
1066,106.601866483688,-0.143199935555458,-0.981122255325317,0,0,0,0.0808867812156677
1067,106.682132959366,-0.136845096945763,-0.981935322284699,0,0,0,0.0808819159865379
1068,106.80003786087,-0.124124266207218,-0.983531773090363,0,0,0,0.0808770805597305
1069,106.89876294136,-0.119348764419556,-0.984031021595001,0,0,0,0.0808722972869873
1070,106.975051879883,-0.112978346645832,-0.984691917896271,0,0,0,0.0808675512671471
1071,107.101934671402,-0.100229382514954,-0.985981166362762,0,0,0,0.0808628425002098
1072,107.200278520584,-0.0938499048352242,-0.986519694328308,0,0,0,0.0808581709861755
1073,107.287074804306,-0.0874676555395126,-0.987017631530762,0,0,0,0.0808535367250443
